Sample	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr6_17155000_17160000-chr6_17580000_17585000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.992004	0	1
chr6_17155000_17160000-chr6_17815000_17820000	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0.645626	0	1
chr6_17165000_17170000-chr6_17815000_17820000	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0.521683	0	1
chr6_17170000_17175000-chr6_17815000_17820000	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0.259223	0	1
chr6_17605000_17610000-chr6_17795000_17800000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
chr6_17610000_17615000-chr6_17795000_17800000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
chr6_17775000_17780000-chr6_17600000_17605000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.262954	0	1
chr6_17775000_17780000-chr6_17615000_17620000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
chr6_17780000_17785000-chr6_17600000_17605000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.262954	0	1
chr6_17780000_17785000-chr6_17615000_17620000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
chr6_17785000_17790000-chr6_17600000_17605000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.262954	0	1
chr6_17785000_17790000-chr6_17615000_17620000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
chr6_18500000_18505000-chr6_17580000_17585000	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.665406	0	1
chr6_18505000_18510000-chr6_17580000_17585000	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.206819	0	1
chr6_18520000_18525000-chr6_17580000_17585000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.1831	0	1
chr6_20090000_20095000-chr6_20530000_20535000	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	-0.517122	0	1
chr6_2185000_2190000-chr6_1610000_1615000	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.16315	0	1
chr6_2185000_2190000-chr6_1620000_1625000	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0.45608	0	1
chr6_2190000_2195000-chr6_1610000_1615000	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.165392	0	1
chr6_2190000_2195000-chr6_1620000_1625000	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0.524453	0	1
chr6_2195000_2200000-chr6_1610000_1615000	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0.222109	0	1
chr6_2195000_2200000-chr6_1620000_1625000	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0.0149482	0	1
chr6_2350000_2355000-chr6_1595000_1600000	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0.673267	0	1
chr6_2355000_2360000-chr6_1595000_1600000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0.257498	0	1
chr6_26065000_26070000-chr6_26100000_26105000	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0.506598	1.5986	1
chr6_26335000_26340000-chr6_26570000_26575000	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	1	1	0.652215	0.024471	1
chr6_26335000_26340000-chr6_26575000_26580000	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0.773578	0.024471	1
chr6_26600000_26605000-chr6_27055000_27060000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.272272	0	1
chr6_26605000_26610000-chr6_27055000_27060000	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	-0.445772	0	1
chr6_2795000_2800000-chr6_2985000_2990000	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	1	0.554504	2.79111	1
chr6_2850000_2855000-chr6_3050000_3055000	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.504279	0.007047	1
chr6_2850000_2855000-chr6_3055000_3060000	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0.853838	0.007047	1
chr6_2855000_2860000-chr6_2985000_2990000	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	1	1	0.612587	2.79111	1
chr6_2855000_2860000-chr6_3050000_3055000	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.737253	0.007047	1
chr6_2855000_2860000-chr6_3055000_3060000	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0.754833	0.007047	1
chr6_28980000_28985000-chr6_28805000_28810000	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0.909521	0.042407	1
chr6_28985000_28990000-chr6_28805000_28810000	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0.887696	0.042407	1
chr6_30355000_30360000-chr6_29820000_29825000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr6_30360000_30365000-chr6_29820000_29825000	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.329243	0	1
chr6_30360000_30365000-chr6_30205000_30210000	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0.678318	0	1
chr6_30365000_30370000-chr6_29820000_29825000	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.407778	0	1
chr6_30370000_30375000-chr6_29820000_29825000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr6_30645000_30650000-chr6_30690000_30695000	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	0	0.356625	73.6738	1
chr6_30770000_30775000-chr6_30710000_30715000	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	-0.277496	2.60627	1
chr6_30775000_30780000-chr6_30710000_30715000	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0.494737	2.60627	1
chr6_30790000_30795000-chr6_30840000_30845000	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0.41402	0.335907	1
chr6_30790000_30795000-chr6_30845000_30850000	1	0	1	0	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0.854886	0.335907	1
chr6_31055000_31060000-chr6_30450000_30455000	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.848282	4.79336	1
chr6_31055000_31060000-chr6_30455000_30460000	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	0.153648	4.79336	1
chr6_31160000_31165000-chr6_31105000_31110000	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	0.727587	0.750174	1
chr6_31160000_31165000-chr6_31330000_31335000	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	0.25496	0	1
chr6_3245000_3250000-chr6_3125000_3130000	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0.177706	0.196319	1
chr6_3250000_3255000-chr6_2990000_2995000	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	1	-0.0457147	2.79111	1
chr6_3250000_3255000-chr6_2995000_3000000	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0.596011	2.79111	1
chr6_3275000_3280000-chr6_3455000_3460000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0.541442	0.081839	1
chr6_3290000_3295000-chr6_3455000_3460000	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0.679548	0.081839	1
chr6_32925000_32930000-chr6_31925000_31930000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.378738	0	1
chr6_32925000_32930000-chr6_31930000_31935000	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0.205915	0	1
chr6_32925000_32930000-chr6_31935000_31940000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.364666	0	1
chr6_32925000_32930000-chr6_31940000_31945000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.313863	0	1
chr6_32925000_32930000-chr6_31945000_31950000	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0.238679	0	1
chr6_32950000_32955000-chr6_32900000_32905000	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0.272055	0	1
chr6_32950000_32955000-chr6_32905000_32910000	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0.300277	0	1
chr6_3295000_3300000-chr6_3455000_3460000	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0.580887	0.081839	1
chr6_32980000_32985000-chr6_33215000_33220000	1	0	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0.189019	0.032769	1
chr6_32985000_32990000-chr6_33215000_33220000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.544487	0.032769	1
chr6_33090000_33095000-chr6_33215000_33220000	1	1	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0.0736513	0.032769	1
chr6_33720000_33725000-chr6_33550000_33555000	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	-0.35982	0.308751	1
chr6_33725000_33730000-chr6_33550000_33555000	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0.773561	0.308751	1
chr6_33730000_33735000-chr6_34120000_34125000	1	1	0	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0.858811	0.000215	1
chr6_33735000_33740000-chr6_34120000_34125000	1	1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0.793576	0.000215	1
chr6_33975000_33980000-chr6_33550000_33555000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0.2693	0.308751	1
chr6_33975000_33980000-chr6_33560000_33565000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.595333	0	1
chr6_33985000_33990000-chr6_33550000_33555000	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	-0.31004	0.308751	1
chr6_33985000_33990000-chr6_33560000_33565000	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0.668429	0	1
chr6_33990000_33995000-chr6_33550000_33555000	0	1	0	1	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	-0.100122	0.308751	1
chr6_33990000_33995000-chr6_33560000_33565000	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0.355355	0	1
chr6_33995000_34000000-chr6_33550000_33555000	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0.674896	0.308751	1
chr6_33995000_34000000-chr6_33560000_33565000	1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0.24075	0	1
chr6_34380000_34385000-chr6_34215000_34220000	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	0.295847	0	1
chr6_3460000_3465000-chr6_3280000_3285000	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0.215943	0.081839	1
chr6_3470000_3475000-chr6_3280000_3285000	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.627561	0.081839	1
chr6_35550000_35555000-chr6_35700000_35705000	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.117625	0	1
chr6_36320000_36325000-chr6_36105000_36110000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0.386179	0	1
chr6_36325000_36330000-chr6_36105000_36110000	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0.760292	0	1
chr6_36585000_36590000-chr6_36645000_36650000	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0.442426	0.251067	1
chr6_36585000_36590000-chr6_36690000_36695000	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0.016364	0	1
chr6_36730000_36735000-chr6_36980000_36985000	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0.246648	0.000529	1
chr6_36995000_37000000-chr6_37140000_37145000	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	0.160449	6.59415	1
chr6_36995000_37000000-chr6_37285000_37290000	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0.107398	0	1
chr6_37175000_37180000-chr6_37140000_37145000	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	0.533749	6.59415	1
chr6_37280000_37285000-chr6_37185000_37190000	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	0	-0.00969857	0.095747	1
chr6_3730000_3735000-chr6_2990000_2995000	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	-0.718062	2.79111	1
chr6_3730000_3735000-chr6_2995000_3000000	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0.138655	2.79111	1
chr6_3730000_3735000-chr6_3125000_3130000	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.832827	0.196319	1
chr6_37350000_37355000-chr6_37440000_37445000	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.507443	0	1
chr6_3735000_3740000-chr6_2990000_2995000	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	-0.3836	2.79111	1
chr6_3735000_3740000-chr6_2995000_3000000	0	0	0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	-0.596873	2.79111	1
chr6_3735000_3740000-chr6_3125000_3130000	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0.283986	0.196319	1
chr6_37355000_37360000-chr6_37440000_37445000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.942318	0	1
chr6_38835000_38840000-chr6_39280000_39285000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.294762	0	1
chr6_38835000_38840000-chr6_39290000_39295000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.307964	0	1
chr6_38840000_38845000-chr6_39280000_39285000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.294762	0	1
chr6_38840000_38845000-chr6_39290000_39295000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.307964	0	1
chr6_38960000_38965000-chr6_39075000_39080000	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.213843	0	1
chr6_38965000_38970000-chr6_39075000_39080000	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.213843	0	1
chr6_40275000_40280000-chr6_39320000_39325000	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.142262	0	1
chr6_40280000_40285000-chr6_39320000_39325000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr6_40285000_40290000-chr6_39320000_39325000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr6_40290000_40295000-chr6_39320000_39325000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr6_40295000_40300000-chr6_39320000_39325000	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.462655	0	1
chr6_41330000_41335000-chr6_41655000_41660000	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0.996502	0.060985	1
chr6_41335000_41340000-chr6_41655000_41660000	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0.38665	0.060985	1
chr6_41895000_41900000-chr6_41760000_41765000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.954691	0	1
chr6_42620000_42625000-chr6_42845000_42850000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0.472233	0	1
chr6_42870000_42875000-chr6_43110000_43115000	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0.436827	0.133257	1
chr6_43910000_43915000-chr6_43735000_43740000	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0.282097	5.03454	1
chr6_43915000_43920000-chr6_43735000_43740000	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	-0.0452191	5.03454	1
chr6_44625000_44630000-chr6_45385000_45390000	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	-0.0193835	0.004331	1
chr6_44630000_44635000-chr6_45385000_45390000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0.136877	0.004331	1
chr6_44635000_44640000-chr6_45385000_45390000	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0.425524	0.004331	1
chr6_44640000_44645000-chr6_45385000_45390000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0.136877	0.004331	1
chr6_44645000_44650000-chr6_45385000_45390000	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	-0.0122857	0.004331	1
chr6_47060000_47065000-chr6_47275000_47280000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	-0.0720066	0.032167	1
chr6_49580000_49585000-chr6_49790000_49795000	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0.245296	0	1
chr6_49585000_49590000-chr6_49790000_49795000	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0.245296	0	1
chr6_51210000_51215000-chr6_50785000_50790000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.111111	0	1
chr6_51215000_51220000-chr6_50785000_50790000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.166661	0	1
chr6_52370000_52375000-chr6_52285000_52290000	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.529311	0.276308	1
chr6_52375000_52380000-chr6_52285000_52290000	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.57669	0.276308	1
chr6_52750000_52755000-chr6_52925000_52930000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.455486	0	1
chr6_52755000_52760000-chr6_52925000_52930000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.455486	0	1
chr6_53510000_53515000-chr6_53375000_53380000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	1
chr6_56765000_56770000-chr6_57180000_57185000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0.125787	0	1
chr6_6050000_6055000-chr6_6530000_6535000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr6_6055000_6060000-chr6_6530000_6535000	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.0598805	0	1
chr6_6675000_6680000-chr6_7590000_7595000	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	-0.461729	0.373253	1
chr6_6675000_6680000-chr6_7595000_7600000	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0.255627	0.373253	1
chr6_6680000_6685000-chr6_7590000_7595000	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0.423171	0.373253	1
chr6_6680000_6685000-chr6_7595000_7600000	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.217665	0.373253	1
chr6_6685000_6690000-chr6_7590000_7595000	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0.607403	0.373253	1
chr6_6685000_6690000-chr6_7595000_7600000	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	-0.31102	0.373253	1
chr6_68750000_68755000-chr6_68595000_68600000	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0.630627	5.71466	1
chr6_69280000_69285000-chr6_69340000_69345000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0.132878	0.056716	1
chr6_69280000_69285000-chr6_69345000_69350000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.326459	0.056716	1
chr6_69285000_69290000-chr6_69340000_69345000	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.161852	0.056716	1
chr6_69285000_69290000-chr6_69345000_69350000	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0.256098	0.056716	1
chr6_69485000_69490000-chr6_69345000_69350000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.237191	0.056716	1
chr6_71075000_71080000-chr6_70930000_70935000	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0.911905	0	1
chr6_71080000_71085000-chr6_70930000_70935000	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.479404	0	1
chr6_71085000_71090000-chr6_70930000_70935000	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.477582	0	1
chr6_71095000_71100000-chr6_70930000_70935000	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	-0.357297	0	1
chr6_7225000_7230000-chr6_6690000_6695000	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0.144524	0.003567	1
chr6_7230000_7235000-chr6_6690000_6695000	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0.49448	0.003567	1
chr6_7235000_7240000-chr6_6690000_6695000	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0.596204	0.003567	1
chr6_7240000_7245000-chr6_6690000_6695000	1	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0.0869755	0.003567	1
chr6_7245000_7250000-chr6_6690000_6695000	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0.168206	0.003567	1
chr6_7280000_7285000-chr6_7390000_7395000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.246866	0	1
chr6_7280000_7285000-chr6_7395000_7400000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
chr6_73835000_73840000-chr6_73330000_73335000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.352277	0.037762	1
chr6_73840000_73845000-chr6_73330000_73335000	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.248186	0.037762	1
chr6_7575000_7580000-chr6_6690000_6695000	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0.155733	0.003567	1
chr6_7580000_7585000-chr6_6690000_6695000	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0.0776999	0.003567	1
chr6_76225000_76230000-chr6_75950000_75955000	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.337422	0	1
chr6_76235000_76240000-chr6_75950000_75955000	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	-0.506098	0	1
chr6_80800000_80805000-chr6_80655000_80660000	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0.98787	0	1
chr6_84125000_84130000-chr6_84220000_84225000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.615704	0	1
chr6_84225000_84230000-chr6_83775000_83780000	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0.157301	0	1
chr6_85130000_85135000-chr6_85675000_85680000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.967178	0	1
chr6_85825000_85830000-chr6_85140000_85145000	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	1
chr6_85835000_85840000-chr6_85140000_85145000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.166655	0	1
chr6_87785000_87790000-chr6_88115000_88120000	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0.181402	0.013695	1
chr6_89685000_89690000-chr6_90310000_90315000	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	1
chr6_89690000_89695000-chr6_90310000_90315000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.166655	0	1
chr6_9540000_9545000-chr6_10425000_10430000	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0.347204	0	1
chr6_9540000_9545000-chr6_10430000_10435000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0.456483	0	1
chr6_9540000_9545000-chr6_10435000_10440000	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0.624988	0	1
chr6_105095000_105100000-chr6_105850000_105855000	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	-0.206901	0.370399	0
chr6_105825000_105830000-chr6_105235000_105240000	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	0
chr6_106205000_106210000-chr6_106750000_106755000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	0
chr6_106210000_106215000-chr6_105850000_105855000	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	-0.206901	0.370399	0
chr6_106585000_106590000-chr6_106730000_106735000	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.225976	0	0
chr6_107200000_107205000-chr6_106770000_106775000	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.334321	0	0
chr6_107735000_107740000-chr6_108275000_108280000	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.306903	0.894997	0
chr6_107915000_107920000-chr6_108370000_108375000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.166655	0	0
