Sample	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr2_24630000_24635000-chr2_25055000_25060000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.217411	0.546439	1
chr2_25350000_25355000-chr2_25195000_25200000	1	1	1	1	0	1	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.80829	0.125509	1
chr2_26550000_26555000-chr2_26170000_26175000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.811492	0.006641	1
chr2_26550000_26555000-chr2_26175000_26180000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.445143	0.006641	1
chr2_26800000_26805000-chr2_26170000_26175000	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.702769	0.006641	1
chr2_26800000_26805000-chr2_26175000_26180000	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.366651	0.006641	1
chr2_26805000_26810000-chr2_26170000_26175000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.191819	0.006641	1
chr2_26805000_26810000-chr2_26175000_26180000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0.006641	1
chr2_27180000_27185000-chr2_27500000_27505000	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0.858474	0.001275	1
chr2_37640000_37645000-chr2_38055000_38060000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0.702243	0	1
chr2_38945000_38950000-chr2_38830000_38835000	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.614218	0.499723	1
chr2_39170000_39175000-chr2_39455000_39460000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.721555	0	1
chr2_42310000_42315000-chr2_42095000_42100000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.960991	0	1
chr2_42330000_42335000-chr2_42395000_42400000	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.880561	1.97899	1
chr2_43175000_43180000-chr2_43455000_43460000	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.327143	0.154649	1
chr2_43175000_43180000-chr2_43710000_43715000	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	-0.317322	0.370229	1
chr2_43255000_43260000-chr2_43455000_43460000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.486794	0.154649	1
chr2_43350000_43355000-chr2_43455000_43460000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0.358301	0.154649	1
chr2_43355000_43360000-chr2_43710000_43715000	1	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0.557436	0.370229	1
chr2_43830000_43835000-chr2_43050000_43055000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.664363	0.001779	1
chr2_43835000_43840000-chr2_43050000_43055000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.734731	0.001779	1
chr2_44270000_44275000-chr2_45180000_45185000	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0.765146	0.001072	1
chr2_44470000_44475000-chr2_45180000_45185000	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0.689723	0.001072	1
chr2_44475000_44480000-chr2_45180000_45185000	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0.502763	0.001072	1
chr2_44615000_44620000-chr2_45180000_45185000	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0.453121	0.001072	1
chr2_44705000_44710000-chr2_45180000_45185000	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0.484419	0.001072	1
chr2_45955000_45960000-chr2_45875000_45880000	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	0.808281	0.088683	1
chr2_46870000_46875000-chr2_46230000_46235000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.088683	1
chr2_46875000_46880000-chr2_46230000_46235000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.2122	0.088683	1
chr2_47535000_47540000-chr2_47400000_47405000	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0.573422	9.96087	1
chr2_56400000_56405000-chr2_56975000_56980000	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.16666	0	1
chr2_60930000_60935000-chr2_61225000_61230000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.893087	0.001309	1
chr2_61025000_61030000-chr2_61225000_61230000	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.16666	0.001309	1
chr2_61650000_61655000-chr2_61695000_61700000	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0.326531	1.5474	1
chr2_63010000_63015000-chr2_63710000_63715000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1
chr2_635000_640000-chr2_245000_250000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.97156	0.26924	1
chr2_64550000_64555000-chr2_65260000_65265000	1	1	1	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0.754599	0.002695	1
chr2_65490000_65495000-chr2_65780000_65785000	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.528804	0	1
chr2_68420000_68425000-chr2_68475000_68480000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0.424054	0	1
chr2_68660000_68665000-chr2_68590000_68595000	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0.481884	12.0894	1
chr2_68665000_68670000-chr2_68590000_68595000	1	1	1	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0.490976	12.0894	1
chr2_69785000_69790000-chr2_69940000_69945000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.995992	0	1
chr2_69790000_69795000-chr2_70035000_70040000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.177517	0.799568	1
chr2_70295000_70300000-chr2_70140000_70145000	1	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0.514732	0.130442	1
chr2_70365000_70370000-chr2_70135000_70140000	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	0.596568	0.130442	1
chr2_71090000_71095000-chr2_71170000_71175000	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0.594579	0.003436	1
chr2_71090000_71095000-chr2_71175000_71180000	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0.322816	0.003436	1
chr2_71095000_71100000-chr2_71170000_71175000	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0.878054	0.003436	1
chr2_71095000_71100000-chr2_71175000_71180000	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0.964771	0.003436	1
chr2_71770000_71775000-chr2_72370000_72375000	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.562023	0	1
chr2_71770000_71775000-chr2_72375000_72380000	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0.75857	0	1
chr2_71775000_71780000-chr2_72370000_72375000	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.562023	0	1
chr2_71775000_71780000-chr2_72375000_72380000	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0.75857	0	1
chr2_72150000_72155000-chr2_72370000_72375000	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.380226	0	1
chr2_72150000_72155000-chr2_72375000_72380000	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0.726765	0	1
chr2_74490000_74495000-chr2_74560000_74565000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.848992	0.010275	1
chr2_74810000_74815000-chr2_74710000_74715000	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0.830668	0.446128	1
chr2_74825000_74830000-chr2_74475000_74480000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.218038	0	1
chr2_75630000_75635000-chr2_75145000_75150000	1	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.712508	0.007775	1
chr2_75635000_75640000-chr2_75145000_75150000	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0.303048	0.007775	1
chr2_75835000_75840000-chr2_75145000_75150000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.80347	0.007775	1
chr2_84250000_84255000-chr2_84540000_84545000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.990006	0	1
chr2_8440000_8445000-chr2_8820000_8825000	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	1	1	0.662762	7.43661	1
chr2_84720000_84725000-chr2_85100000_85105000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.1858	0	1
chr2_88455000_88460000-chr2_88355000_88360000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.446257	0.074648	1
chr2_88965000_88970000-chr2_88890000_88895000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.682438	0.544108	1
chr2_9510000_9515000-chr2_9280000_9285000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.713798	0	1
chr2_9515000_9520000-chr2_9280000_9285000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0.376862	0	1
chr2_97070000_97075000-chr2_97170000_97175000	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.852841	0.061878	1
chr2_99000000_99005000-chr2_98350000_98355000	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0.598805	0.001226	1
chr2_10025000_10030000-chr2_9770000_9775000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.175074	0	0
chr2_101345000_101350000-chr2_101765000_101770000	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0.376195	0.014865	0
chr2_102525000_102530000-chr2_101925000_101930000	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.516833	0	0
chr2_105455000_105460000-chr2_105715000_105720000	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.138782	0	0
chr2_10810000_10815000-chr2_10975000_10980000	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.241154	2.61137	0
chr2_109390000_109395000-chr2_109270000_109275000	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.735513	1.94911	0
chr2_109830000_109835000-chr2_110420000_110425000	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.309564	0.001402	0
chr2_109850000_109855000-chr2_110420000_110425000	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.246297	0.001402	0
chr2_109950000_109955000-chr2_110370000_110375000	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0.718051	0	0
chr2_11060000_11065000-chr2_10975000_10980000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.0523349	2.61137	0
chr2_111920000_111925000-chr2_111430000_111435000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.315545	1.60362	0
chr2_111920000_111925000-chr2_111870000_111875000	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	-0.328031	0.168019	0
chr2_111970000_111975000-chr2_111870000_111875000	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	-0.328031	0.168019	0
chr2_11210000_11215000-chr2_11655000_11660000	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.161332	0	0
chr2_112660000_112665000-chr2_111875000_111880000	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0.577571	0.168019	0
chr2_112740000_112745000-chr2_113520000_113525000	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.412256	0.405262	0
chr2_113290000_113295000-chr2_113480000_113485000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	-0.310759	0.005357	0
chr2_113390000_113395000-chr2_113975000_113980000	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.293479	0	0
chr2_11345000_11350000-chr2_11920000_11925000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.997722	1.35158	0
chr2_113565000_113570000-chr2_114035000_114040000	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.210967	0.025023	0
chr2_113575000_113580000-chr2_113510000_113515000	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.152317	0.405262	0
chr2_113695000_113700000-chr2_113510000_113515000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.216505	0.405262	0
chr2_11635000_11640000-chr2_11720000_11725000	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.39182	0.004547	0
chr2_11830000_11835000-chr2_11915000_11920000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0.840565	1.35158	0
chr2_118720000_118725000-chr2_118845000_118850000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.310993	0	0
chr2_11890000_11895000-chr2_12145000_12150000	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0.920773	0.319002	0
chr2_119725000_119730000-chr2_120455000_120460000	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.158287	0.000615	0
chr2_12010000_12015000-chr2_12145000_12150000	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0.696412	0.319002	0
chr2_120330000_120335000-chr2_120230000_120235000	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.375236	0.001353	0
chr2_121280000_121285000-chr2_121490000_121495000	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.644005	0	0
chr2_122275000_122280000-chr2_122510000_122515000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.0395327	0	0
chr2_12305000_12310000-chr2_11860000_11865000	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.21758	0	0
chr2_127695000_127700000-chr2_128100000_128105000	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.150599	0	0
chr2_128520000_128525000-chr2_128405000_128410000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0.265233	0	0
chr2_128735000_128740000-chr2_128940000_128945000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr2_144105000_144110000-chr2_143675000_143680000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr2_144560000_144565000-chr2_145185000_145190000	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.469166	0.073764	0
chr2_144600000_144605000-chr2_144000000_144005000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	0
chr2_145025000_145030000-chr2_145185000_145190000	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.292608	0.073764	0
chr2_148380000_148385000-chr2_148730000_148735000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.04503	0
chr2_158005000_158010000-chr2_157195000_157200000	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.928113	0.056267	0
chr2_158035000_158040000-chr2_158180000_158185000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.612547	0.134616	0
chr2_160105000_160110000-chr2_160565000_160570000	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0.271832	0	0
chr2_160335000_160340000-chr2_160185000_160190000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr2_161940000_161945000-chr2_162035000_162040000	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.187797	3.33701	0
chr2_170745000_170750000-chr2_171035000_171040000	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0.215577	0	0
chr2_171725000_171730000-chr2_172015000_172020000	1	1	0	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0.538296	0.879159	0
chr2_171795000_171800000-chr2_172375000_172380000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.300981	0	0
chr2_171815000_171820000-chr2_172015000_172020000	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	-0.488694	0.879159	0
chr2_171875000_171880000-chr2_171670000_171675000	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	-0.407031	0.02365	0
chr2_171890000_171895000-chr2_171670000_171675000	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	-0.331088	0.02365	0
chr2_171935000_171940000-chr2_172180000_172185000	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0.0993856	0.644293	0
chr2_171960000_171965000-chr2_172015000_172020000	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	0	1	1	-0.61314	0.879159	0
chr2_172065000_172070000-chr2_172015000_172020000	0	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0.718859	0.879159	0
chr2_172255000_172260000-chr2_172295000_172300000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.948206	0.74424	0
chr2_172305000_172310000-chr2_172180000_172185000	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0.0993856	0.644293	0
chr2_172510000_172515000-chr2_172015000_172020000	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0.497831	0.879159	0
chr2_172755000_172760000-chr2_172295000_172300000	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0169539	0.74424	0
chr2_172790000_172795000-chr2_172180000_172185000	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0.0993856	0.644293	0
chr2_174310000_174315000-chr2_173955000_173960000	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0.506234	0.000974	0
chr2_175470000_175475000-chr2_175545000_175550000	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0.547336	1.42814	0
chr2_176795000_176800000-chr2_177680000_177685000	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.16666	0.000115	0
chr2_177800000_177805000-chr2_177680000_177685000	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.249783	0.000115	0
chr2_178100000_178105000-chr2_177680000_177685000	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0.324896	0.000115	0
chr2_178490000_178495000-chr2_178025000_178030000	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0.663635	0.000284	0
chr2_179365000_179370000-chr2_179185000_179190000	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr2_190670000_190675000-chr2_190615000_190620000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.0392512	0	0
chr2_191175000_191180000-chr2_191300000_191305000	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.290511	0	0
chr2_191175000_191180000-chr2_191875000_191880000	1	0	1	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	-0.135084	0	0
chr2_197150000_197155000-chr2_197225000_197230000	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.561624	0.042146	0
chr2_197900000_197905000-chr2_197500000_197505000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.300975	0	0
chr2_198055000_198060000-chr2_198270000_198275000	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.24341	0	0
chr2_19885000_19890000-chr2_19555000_19560000	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	3.7e-05	0
chr2_201195000_201200000-chr2_201675000_201680000	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0.475126	3.11089	0
chr2_201320000_201325000-chr2_201675000_201680000	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0.475126	3.11089	0
chr2_201585000_201590000-chr2_202030000_202035000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	0
chr2_201845000_201850000-chr2_201935000_201940000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.350189	2.88122	0
chr2_201950000_201955000-chr2_202045000_202050000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	-0.39159	0.216468	0
chr2_202085000_202090000-chr2_201935000_201940000	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0.578403	2.88122	0
chr2_202105000_202110000-chr2_201930000_201935000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0.310849	2.88122	0
chr2_202305000_202310000-chr2_201590000_201595000	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr2_204665000_204670000-chr2_203775000_203780000	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.617019	0	0
chr2_207325000_207330000-chr2_207650000_207655000	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.135466	0.884836	0
chr2_208835000_208840000-chr2_208895000_208900000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.91351	0	0
chr2_213815000_213820000-chr2_213880000_213885000	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0.36524	4.13132	0
chr2_213980000_213985000-chr2_213885000_213890000	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0.738424	0.001447	0
chr2_215645000_215650000-chr2_216175000_216180000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.250338	0	0
chr2_216180000_216185000-chr2_215825000_215830000	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.316455	0.026289	0
chr2_216785000_216790000-chr2_216970000_216975000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.35151	9.67534	0
chr2_218475000_218480000-chr2_218930000_218935000	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0.561704	0.007205	0
chr2_219395000_219400000-chr2_219755000_219760000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	-0.0745236	0.56806	0
chr2_219425000_219430000-chr2_219525000_219530000	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.482601	0.6898	0
chr2_219510000_219515000-chr2_219615000_219620000	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.482548	0.591784	0
chr2_219730000_219735000-chr2_220370000_220375000	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0.296747	0	0
chr2_219805000_219810000-chr2_219745000_219750000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.301491	0	0
chr2_223750000_223755000-chr2_223520000_223525000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.298687	0	0
chr2_224670000_224675000-chr2_224900000_224905000	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0.438344	0.00371	0
chr2_225515000_225520000-chr2_225700000_225705000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.205986	1.84416	0
chr2_225755000_225760000-chr2_225265000_225270000	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.239026	0	0
chr2_226330000_226335000-chr2_225700000_225705000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	1.84416	0
chr2_228325000_228330000-chr2_228215000_228220000	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0.655747	1.39831	0
chr2_228340000_228345000-chr2_228215000_228220000	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0.31934	1.39831	0
chr2_230720000_230725000-chr2_230640000_230645000	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.859202	2.4636	0
chr2_230720000_230725000-chr2_231170000_231175000	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.983183	0	0
chr2_231930000_231935000-chr2_232060000_232065000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.264164	0	0
chr2_231955000_231960000-chr2_232250000_232255000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.111111	0.380652	0
chr2_232535000_232540000-chr2_232645000_232650000	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0.655913	0.840637	0
chr2_232665000_232670000-chr2_232570000_232575000	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	-0.234382	15.6577	0
chr2_233125000_233130000-chr2_232645000_232650000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.267161	0.840637	0
chr2_233175000_233180000-chr2_233435000_233440000	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.164671	0	0
chr2_233370000_233375000-chr2_234220000_234225000	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.161961	5.4e-05	0
chr2_233575000_233580000-chr2_233190000_233195000	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.210283	0.067319	0
chr2_233600000_233605000-chr2_233720000_233725000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.049611	0
